,feature,importance
0,asset_radio_cd_player,0.09055047784730974
1,asset_tv,0.1461681670956976
2,asset_tv_dish,0.002190760092249369
3,asset_vcr_dvd_player,0.05113336948009442
4,asset_refridgerator,0.013166616557498338
5,asset_generator,0.07338508744159096
6,asset_matress,0.034617155632951924
7,asset_mobile_phone,0.01812970925086102
8,asset_non_mobile_phone,0.019139464437274097
9,asset_iron,0.10623151350547644
10,asset_bed_frame,0.030602865233447806
11,asset_jewelry,0.16496370832749738
12,asset_mosquito_net,0.1207120622821423
13,asset_mosquito_repellent_candle,0.05546116170419533
14,asset_fan,0.034595029317828915
15,asset_camera,0.03895285179388436
