,feature,importance
105,entropy_of_contacts__weekday__allday__call,0.04859455417453213
106,entropy_of_contacts__weekday__allday__text,0.07567955520953164
107,entropy_of_contacts__weekday__day__text,-0.04899568242042289
108,entropy_of_contacts__weekday__night__call,-0.10950764039792826
109,entropy_of_contacts__weekday__night__text,0.058514050032679885
110,entropy_of_contacts__weekend__allday__call,0.03320570757343447
111,entropy_of_contacts__weekend__allday__text,-0.13682048897410098
112,balance_of_contacts__allweek__allday__call__skewness,0.08233229724820473
113,balance_of_contacts__allweek__allday__call__max,-0.16336249095411484
114,balance_of_contacts__allweek__allday__text__mean,-0.19579822865340943
115,balance_of_contacts__allweek__allday__text__std,0.056548916552252
116,balance_of_contacts__allweek__allday__text__min,0.03432432289206796
117,balance_of_contacts__allweek__day__call__std,-0.19284193178438339
118,balance_of_contacts__allweek__day__call__skewness,-0.20916488314307277
119,balance_of_contacts__allweek__day__call__kurtosis,-0.12555108124922357
120,balance_of_contacts__allweek__day__call__min,0.021258815762287768
121,balance_of_contacts__allweek__day__text__min,0.019830025765889114
122,balance_of_contacts__allweek__day__text__max,-0.10255644217204414
123,balance_of_contacts__allweek__night__call__skewness,-0.17645349093610874
124,balance_of_contacts__allweek__night__call__min,-0.11968159780071543
125,balance_of_contacts__allweek__night__call__max,-0.04549877671512871
126,balance_of_contacts__allweek__night__text__mean,-0.011990837577520584
127,balance_of_contacts__allweek__night__text__std,0.18490460645556758
128,balance_of_contacts__allweek__night__text__median,-0.04425945544213403
129,balance_of_contacts__allweek__night__text__skewness,-0.06901391776354755
130,balance_of_contacts__allweek__night__text__min,0.11074452930485351
131,balance_of_contacts__weekday__allday__call__mean,-0.13089303701370014
132,balance_of_contacts__weekday__allday__call__std,-0.12696384600906283
133,balance_of_contacts__weekday__allday__call__median,0.3836404092610807
134,balance_of_contacts__weekday__allday__text__mean,-0.12721453549696565
135,balance_of_contacts__weekday__allday__text__std,-0.39185205210056834
136,balance_of_contacts__weekday__allday__text__median,-0.09425931516272398
137,balance_of_contacts__weekday__day__call__std,0.12043190254684613
138,balance_of_contacts__weekday__day__call__median,0.19999199335936307
139,balance_of_contacts__weekday__day__call__min,-0.019869334114945063
140,balance_of_contacts__weekday__day__text__mean,-0.008502318804513074
141,balance_of_contacts__weekday__day__text__median,0.05929624271530548
142,balance_of_contacts__weekday__day__text__kurtosis,0.004147579183857099
143,balance_of_contacts__weekday__day__text__min,-0.06920020097925653
144,balance_of_contacts__weekday__night__call__mean,0.04238625916448523
145,balance_of_contacts__weekday__night__call__std,0.2596531125031115
146,balance_of_contacts__weekday__night__call__skewness,-0.09661165992243426
