,feature,importance
0,asset_radio_cd_player,25
1,asset_tv,25
2,asset_tv_dish,2
3,asset_vcr_dvd_player,9
4,asset_refridgerator,4
5,asset_generator,4
6,asset_matress,11
7,asset_mobile_phone,0
8,asset_non_mobile_phone,1
9,asset_iron,25
10,asset_bed_frame,9
11,asset_jewelry,31
12,asset_mosquito_net,14
13,asset_mosquito_repellent_candle,4
14,asset_fan,13
15,asset_camera,23
