,feature,importance
105,entropy_of_contacts__weekday__allday__call,0.08879530868457754
106,entropy_of_contacts__weekday__allday__text,0.2401110772654059
107,entropy_of_contacts__weekday__day__text,-0.03863258431756572
108,entropy_of_contacts__weekday__night__call,0.014940215286008269
109,entropy_of_contacts__weekday__night__text,0.10488092662185454
110,entropy_of_contacts__weekend__allday__call,0.3875790210123493
111,entropy_of_contacts__weekend__allday__text,-0.009440945252329991
112,balance_of_contacts__allweek__allday__call__skewness,-0.01484566617133021
113,balance_of_contacts__allweek__allday__call__max,0.03350784241826021
114,balance_of_contacts__allweek__allday__text__mean,-0.036460174671710366
115,balance_of_contacts__allweek__allday__text__std,0.10452339863215436
116,balance_of_contacts__allweek__allday__text__min,0.05160876144037877
117,balance_of_contacts__allweek__day__call__std,0.03627306319515087
118,balance_of_contacts__allweek__day__call__skewness,0.025994120669570544
119,balance_of_contacts__allweek__day__call__kurtosis,0.004131933857068998
120,balance_of_contacts__allweek__day__call__min,-0.06331643934867509
121,balance_of_contacts__allweek__day__text__min,0.06267374353522492
122,balance_of_contacts__allweek__day__text__max,0.06913138730491504
123,balance_of_contacts__allweek__night__call__skewness,0.17894617383137937
124,balance_of_contacts__allweek__night__call__min,0.3438139242569303
125,balance_of_contacts__allweek__night__call__max,0.29058184755892175
126,balance_of_contacts__allweek__night__text__mean,-0.04666428052665081
127,balance_of_contacts__allweek__night__text__std,0.047652982035171085
128,balance_of_contacts__allweek__night__text__median,-0.14961885507709505
129,balance_of_contacts__allweek__night__text__skewness,0.14701407981848671
130,balance_of_contacts__allweek__night__text__min,0.20698179013354126
131,balance_of_contacts__weekday__allday__call__mean,-0.2436137370145823
132,balance_of_contacts__weekday__allday__call__std,0.09493042724170826
133,balance_of_contacts__weekday__allday__call__median,0.32256684278130976
134,balance_of_contacts__weekday__allday__text__mean,0.12518419736953254
135,balance_of_contacts__weekday__allday__text__std,-0.02036048080169381
136,balance_of_contacts__weekday__allday__text__median,-0.048962416996439835
137,balance_of_contacts__weekday__day__call__std,-0.026067497684443535
138,balance_of_contacts__weekday__day__call__median,0.14634778426146525
139,balance_of_contacts__weekday__day__call__min,-0.047248128288104686
140,balance_of_contacts__weekday__day__text__mean,-0.09369958930760669
141,balance_of_contacts__weekday__day__text__median,-0.04151254528538525
142,balance_of_contacts__weekday__day__text__kurtosis,0.18386175226911097
143,balance_of_contacts__weekday__day__text__min,0.11123963786843556
144,balance_of_contacts__weekday__night__call__mean,0.1717337304733476
145,balance_of_contacts__weekday__night__call__std,0.08204849338118929
146,balance_of_contacts__weekday__night__call__skewness,-0.0204484473079014
147,balance_of_contacts__weekday__night__call__max,0.028807383144823482
148,balance_of_contacts__weekday__night__text__mean,0.0033433507774358003
149,balance_of_contacts__weekday__night__text__std,0.2523698926354513
150,balance_of_contacts__weekday__night__text__median,0.16600992317719862
151,balance_of_contacts__weekday__night__text__kurtosis,-0.11046930546947627
152,balance_of_contacts__weekday__night__text__min,-0.20009855699242904
153,balance_of_contacts__weekend__allday__call__std,0.07839977974824221
154,balance_of_contacts__weekend__allday__call__skewness,0.0012958849277500447
155,balance_of_contacts__weekend__allday__call__kurtosis,-0.18587685677967022
156,balance_of_contacts__weekend__allday__text__std,0.14160520413103356
157,balance_of_contacts__weekend__allday__text__median,0.10728521637138151
158,balance_of_contacts__weekend__allday__text__kurtosis,0.3001496030560782
159,balance_of_contacts__weekend__day__call__std,-0.03227474015694593
160,balance_of_contacts__weekend__day__call__kurtosis,0.04196796274812526
161,balance_of_contacts__weekend__day__call__min,-0.2763066101014546
162,balance_of_contacts__weekend__day__text__mean,-0.02431042879414606
163,balance_of_contacts__weekend__day__text__std,0.042100578009621824
164,balance_of_contacts__weekend__day__text__median,-0.2162211956771278
165,balance_of_contacts__weekend__day__text__min,0.08908068719572715
166,balance_of_contacts__weekend__day__text__max,0.08840074092092971
167,balance_of_contacts__weekend__night__call__mean,0.11449246025704835
168,balance_of_contacts__weekend__night__call__std,-0.20335712265059644
169,balance_of_contacts__weekend__night__call__skewness,-0.24998655895349278
170,balance_of_contacts__weekend__night__call__kurtosis,-0.08584565869225759
171,balance_of_contacts__weekend__night__text__median,0.05331122088670171
172,balance_of_contacts__weekend__night__text__skewness,0.10536108680388405
173,balance_of_contacts__weekend__night__text__kurtosis,-0.05656627971071977
174,balance_of_contacts__weekend__night__text__min,-0.3051494404778197
175,interactions_per_contact__allweek__allday__call__skewness,0.3402213538316415
176,interactions_per_contact__allweek__allday__text__skewness,0.04984712027005442
177,interactions_per_contact__allweek__allday__text__kurtosis,0.22012623955354102
178,interactions_per_contact__allweek__allday__text__min,-0.07706716877379968
179,interactions_per_contact__allweek__day__call__std,-0.18816667890126418
180,interactions_per_contact__allweek__day__call__median,0.168284540102167
181,interactions_per_contact__allweek__day__text__mean,0.22917480284542383
182,interactions_per_contact__allweek__day__text__std,-0.16616980395757233
183,interactions_per_contact__allweek__day__text__median,0.17744576929961686
184,interactions_per_contact__allweek__day__text__max,-0.2891444689115294
185,interactions_per_contact__allweek__night__call__std,0.04368014379759482
186,interactions_per_contact__allweek__night__call__skewness,-0.17580466559073077
187,interactions_per_contact__allweek__night__call__kurtosis,-0.1459239340349671
188,interactions_per_contact__allweek__night__text__mean,-0.0456231459585886
189,interactions_per_contact__allweek__night__text__median,-0.2890188390371295
190,interactions_per_contact__allweek__night__text__min,0.2009188605476538
191,interactions_per_contact__allweek__night__text__max,0.24693252710433544
192,interactions_per_contact__weekday__allday__call__skewness,-0.014987557924632975
193,interactions_per_contact__weekday__allday__call__kurtosis,-0.14937025198870538
194,interactions_per_contact__weekday__allday__call__max,0.1713700720264503
195,interactions_per_contact__weekday__allday__text__std,0.10977955873840337
196,interactions_per_contact__weekday__allday__text__kurtosis,0.25436291456564114
197,interactions_per_contact__weekday__allday__text__max,0.19870513087862282
198,interactions_per_contact__weekday__day__call__mean,0.004138999055662775
199,interactions_per_contact__weekday__day__call__std,0.0645524171958316
200,interactions_per_contact__weekday__day__call__kurtosis,0.17970304816459448
201,interactions_per_contact__weekday__day__text__median,0.0005983437673803883
202,interactions_per_contact__weekday__day__text__kurtosis,0.02949670607406095
203,interactions_per_contact__weekday__day__text__min,-0.061089633946507925
204,interactions_per_contact__weekday__night__call__mean,0.046809931060364365
205,interactions_per_contact__weekday__night__call__std,-0.009399976522211032
206,interactions_per_contact__weekday__night__call__median,0.053307798065217744
207,interactions_per_contact__weekday__night__call__skewness,-0.11458709064128075
208,interactions_per_contact__weekday__night__text__mean,-0.08734892692328902
209,interactions_per_contact__weekday__night__text__std,0.10889661425230475
210,interactions_per_contact__weekday__night__text__skewness,-0.12270430404431697
211,interactions_per_contact__weekend__allday__call__mean,-0.1562331229965794
212,interactions_per_contact__weekend__allday__call__std,-0.15380125598851202
213,interactions_per_contact__weekend__allday__call__skewness,-0.2982737843412229
214,interactions_per_contact__weekend__allday__call__kurtosis,-0.08267159823522438
215,interactions_per_contact__weekend__allday__call__max,0.14637035517456137
216,interactions_per_contact__weekend__allday__text__median,0.006848685502509373
217,interactions_per_contact__weekend__allday__text__skewness,-0.024815704478202482
218,interactions_per_contact__weekend__day__call__mean,0.13002007357554343
219,interactions_per_contact__weekend__day__call__std,0.05568942778471858
220,interactions_per_contact__weekend__day__call__kurtosis,0.07621856850124552
221,interactions_per_contact__weekend__day__call__min,0.017631953411693123
222,interactions_per_contact__weekend__day__text__std,0.05638685582328579
223,interactions_per_contact__weekend__day__text__skewness,0.27951959221822603
224,interactions_per_contact__weekend__day__text__min,0.17323655079094283
225,interactions_per_contact__weekend__day__text__max,0.17198853889355004
226,interactions_per_contact__weekend__night__call__mean,-0.16684845238019727
227,interactions_per_contact__weekend__night__call__std,0.0803016590168731
228,interactions_per_contact__weekend__night__call__min,-0.0632216001158032
229,interactions_per_contact__weekend__night__call__max,0.1034171359203333
230,interactions_per_contact__weekend__night__text__median,0.009550619443278828
